"Timestamp","Day_Of_Year","thEquiv_Value"
"2023-03-29 03:00:00","88.1250","0.2899527182306398"
"2023-03-29 04:00:00","88.1667","0.28988638655702276"
"2023-03-29 05:00:00","88.2083","0.28982097170896876"
"2023-03-29 06:00:00","88.2500","0.28975633721455507"
"2023-03-29 07:00:00","88.2917","0.28969259339703035"
"2023-03-29 08:00:00","88.3333","0.2896296049813474"
"2023-03-29 09:00:00","88.3750","0.2895674819075882"
"2023-03-29 10:00:00","88.4167","0.28950609007452854"
"2023-03-29 11:00:00","88.4583","0.28944553903115133"
"2023-03-29 12:00:00","88.5000","0.28938569582832585"
"2023-03-29 13:00:00","88.5417","0.28932666961651127"
"2023-03-29 14:00:00","88.5833","0.28926832857814405"
"2023-03-29 15:00:00","88.6250","0.28921078145817747"
"2023-03-29 16:00:00","88.6667","0.28915389755118837"
"2023-03-29 17:00:00","88.7083","0.28909778519003126"
"2023-03-29 18:00:00","88.7500","0.28904231476300357"
"2023-03-29 19:00:00","88.7917","0.28898759418461084"
"2023-03-29 20:00:00","88.8333","0.28893349491938"
"2023-03-29 21:00:00","88.8750","0.2888801244575205"
"2023-03-29 22:00:00","88.9167","0.28882735532315496"
"2023-03-29 23:00:00","88.9583","0.2887752945765208"
"2023-03-30 00:00:00","89.0000","0.28872381578549755"
"2023-03-30 01:00:00","89.0417","0.2886730255749167"
"2023-03-30 02:00:00","89.0833","0.28862463332803784"
"2023-03-30 03:00:00","89.1250","0.2885768987718407"
"2023-03-30 04:00:00","89.1667","0.2885314711464279"
"2023-03-30 05:00:00","89.2083","0.2884866718632482"
"2023-03-30 06:00:00","89.2500","0.28844338190779056"
"2023-03-30 07:00:00","89.2917","0.28840069681312375"
"2023-03-30 08:00:00","89.3333","0.28807023497767964"
"2023-03-30 09:00:00","89.3750","0.2877429901516061"
"2023-03-30 10:00:00","89.4167","0.2869649755792837"
"2023-03-30 11:00:00","89.4583","0.28619737006897517"
"2023-03-30 12:00:00","89.5000","0.2854438197975124"
"2023-03-30 13:00:00","89.5417","0.2846998288328606"
"2023-03-30 14:00:00","89.5833","0.28388959857370344"
"2023-03-30 15:00:00","89.6250","0.28308980641559234"
"2023-03-30 16:00:00","89.6667","0.282271253075071"
"2023-03-30 17:00:00","89.7083","0.29156589953036866"
"2023-03-30 18:00:00","89.7500","0.3024797917321883"
"2023-03-30 19:00:00","89.7917","0.30199272388942555"
"2023-03-30 20:00:00","89.8333","0.30179926589434614"
"2023-03-30 21:00:00","89.8750","0.3016113842523836"
"2023-03-30 22:00:00","89.9167","0.3014450393925651"
"2023-03-30 23:00:00","89.9583","0.3012831533204897"
"2023-03-31 00:00:00","90.0000","0.3011304533846182"
"2023-03-31 01:00:00","90.0417","0.3009815313956429"
"2023-03-31 02:00:00","90.0833","0.30083895374232067"
"2023-03-31 03:00:00","90.1250","0.30069966438089296"
"2023-03-31 04:00:00","90.1667","0.3005636473497457"
"2023-03-31 05:00:00","90.2083","0.3004305688083224"
"2023-03-31 06:00:00","90.2500","0.30030046034987584"
"2023-03-31 07:00:00","90.2917","0.3001730131323729"
"2023-03-31 08:00:00","90.3333","0.29934375054144025"
"2023-03-31 09:00:00","90.3750","0.29852955639484235"
"2023-03-31 10:00:00","90.4167","0.2976331956138996"
"2023-03-31 11:00:00","90.4583","0.29675276268368617"
"2023-03-31 12:00:00","90.5000","0.29566169241233325"
"2023-03-31 13:00:00","90.5417","0.29459111523119097"
"2023-03-31 14:00:00","90.5833","0.29362582417028416"
"2023-03-31 15:00:00","90.6250","0.2926768266821352"
"2023-03-31 16:00:00","90.6667","0.29168551727008496"
"2023-03-31 17:00:00","90.7083","0.2907105300033229"
"2023-03-31 18:00:00","90.7500","0.2903596017085519"
"2023-03-31 19:00:00","90.7917","0.2900122216767468"
"2023-03-31 20:00:00","90.8333","0.28992626903115826"
"2023-03-31 21:00:00","90.8750","0.28984122267542234"
"2023-03-31 22:00:00","90.9167","0.28978220551682865"
"2023-03-31 23:00:00","90.9583","0.289723903296184"
"2023-04-01 00:00:00","91.0000","0.2896728812127747"
"2023-04-01 01:00:00","91.0417","0.28962251724856986"
"2023-04-01 02:00:00","91.0833","0.28957505057311694"
"2023-04-01 03:00:00","91.1250","0.2895282144963665"
"2023-04-01 04:00:00","91.1667","0.2894822400688938"
"2023-04-01 05:00:00","91.2083","0.2894368815596722"
"2023-04-01 06:00:00","91.2500","0.2893927741027001"
"2023-04-01 07:00:00","91.2917","0.28934926499708746"
